dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2019,156493,1.0,blocker-per-cost,1024,1024.0,1024.0,704,320,0.6875,88,-0.00016165245324373245
msmarco-passage-trec-dl-2019,156493,1.0,blocker-per-cost,2048,2048.0,2048.0,1024,1024,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,blocker-per-cost,4096,4096.0,4096.0,2048,2048,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,blocker-per-cost,8192,8192.0,8192.0,4096,4096,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,blocker-per-cost,10000,10000.0,10000.0,5000,5000,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,128,128.0,128.0,64,64,0.5,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,256,256.0,256.0,128,128,0.5,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,512,512.0,512.0,320,192,0.625,66,-4.5064836740493774e-05
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,1024,1024.0,1024.0,704,320,0.6875,88,-0.00016165245324373245
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,2048,2048.0,2048.0,1024,1024,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,4096,4096.0,4096.0,2048,2048,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,8192,8192.0,8192.0,4096,4096,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,pressure-per-cost,10000,10000.0,10000.0,5000,5000,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,128,128.0,128.0,64,64,0.5,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,256,256.0,256.0,128,128,0.5,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,512,512.0,512.0,320,192,0.625,66,-4.5064836740493774e-05
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,1024,1024.0,1024.0,704,320,0.6875,88,-0.00016165245324373245
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,2048,2048.0,2048.0,1024,1024,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,4096,4096.0,4096.0,2048,2048,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,8192,8192.0,8192.0,4096,4096,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,candidate-per-cost,10000,10000.0,10000.0,5000,5000,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,128,128.0,128.0,64,64,0.5,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,256,256.0,256.0,104,152,0.40625,25,-0.000220421701669693
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,512,512.0,512.0,280,232,0.546875,66,-0.00035466253757476807
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,1024,1024.0,1024.0,696,328,0.6796875,88,-0.00010739360004663467
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,2048,2048.0,2048.0,1024,1024,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,4096,4096.0,4096.0,2048,2048,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,8192,8192.0,8192.0,4096,4096,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,1.0,allocation-grid-envelope,10000,10000.0,10000.0,5000,5000,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,59,-0.00010697171092033386
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,69,-0.00020494963973760605
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,90,-0.00013030413538217545
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,63,-0.0003764033317565918
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,70,-0.00010189134627580643
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,512,768.0,768.0,288,192,0.75,66,-0.00028704944998025894
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,1024,1536.0,1536.0,640,256,0.8333333333333334,76,-0.0001174313947558403
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,512,768.0,768.0,288,192,0.75,66,-0.00028704944998025894
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,1024,1536.0,1536.0,640,256,0.8333333333333334,76,-0.0001174313947558403
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,2048,3072.0,3072.0,960,1152,0.625,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,4096,6144.0,6144.0,1920,2304,0.625,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,8192,12288.0,12288.0,3808,4672,0.6197916666666666,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,512,768.0,768.0,288,192,0.75,66,-0.00028704944998025894
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,1024,1536.0,1536.0,640,256,0.8333333333333334,76,-0.0001174313947558403
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,128,192.0,192.0,52,88,0.5416666666666666,18,-0.0016340594738721848
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,256,384.0,384.0,104,176,0.5416666666666666,28,-3.898143768310547e-05
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,512,768.0,768.0,280,208,0.7291666666666666,66,-0.00035466253757476807
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,1024,1536.0,1536.0,540,456,0.703125,76,-0.00035552680492401123
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,2048,3072.0,3072.0,800,1472,0.5208333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,4096,6144.0,6144.0,1536,3072,0.5,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,8192,12288.0,10008.0,2504,5000,0.5003996802557954,100,-inf
msmarco-passage-trec-dl-2019,156493,2.0,allocation-grid-envelope,10000,15000.0,9992.0,2496,5000,0.49959967974379504,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,128,320.0,320.0,64,64,0.8,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,256,640.0,640.0,96,256,0.6,25,-0.0002261381596326828
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,512,1280.0,1280.0,160,640,0.5,56,-0.00040459632873535156
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,1024,2560.0,2560.0,352,1152,0.55,68,-0.00010685063898563385
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,2048,5120.0,5120.0,672,2432,0.525,76,-5.497969686985016e-05
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,4096,10240.0,10240.0,1312,4992,0.5125,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,8192,20480.0,20480.0,3870,5000,0.755859375,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,cost-balanced,10000,25000.0,25000.0,5000,5000,0.8,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,128,320.0,320.0,48,128,0.6,15,-0.0005103908479213715
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,256,640.0,640.0,112,192,0.7,33,-0.00010954774916172028
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,512,1280.0,1280.0,208,448,0.65,60,-0.00010914355516433716
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,1024,2560.0,2560.0,416,896,0.65,69,-5.353707820177078e-05
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,2048,5120.0,5120.0,848,1728,0.6625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,4096,10240.0,10240.0,1696,3456,0.6625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,8192,20480.0,20480.0,3872,4992,0.75625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,upper-per-cost,10000,25000.0,25000.0,5000,5000,0.8,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,128,320.0,320.0,64,64,0.8,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,256,640.0,640.0,128,128,0.8,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,512,1280.0,1280.0,272,192,0.85,65,-4.7050416469573975e-05
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,1024,2560.0,2560.0,576,256,0.9,76,-0.0002611866220831871
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,2048,5120.0,5120.0,832,1792,0.65,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,4096,10240.0,10240.0,1696,3456,0.6625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,8192,20480.0,20480.0,3872,4992,0.75625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,blocker-per-cost,10000,25000.0,25000.0,5000,5000,0.8,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,128,320.0,320.0,64,64,0.8,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,256,640.0,640.0,128,128,0.8,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,512,1280.0,1280.0,272,192,0.85,65,-4.7050416469573975e-05
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,1024,2560.0,2560.0,576,256,0.9,76,-0.0002611866220831871
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,2048,5120.0,5120.0,960,1280,0.75,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,4096,10240.0,10240.0,1872,2752,0.73125,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,8192,20480.0,20480.0,3872,4992,0.75625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,pressure-per-cost,10000,25000.0,25000.0,5000,5000,0.8,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,128,320.0,320.0,64,64,0.8,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,256,640.0,640.0,128,128,0.8,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,512,1280.0,1280.0,272,192,0.85,65,-4.7050416469573975e-05
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,1024,2560.0,2560.0,576,256,0.9,76,-0.0002611866220831871
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,2048,5120.0,5120.0,832,1792,0.65,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,4096,10240.0,10240.0,1696,3456,0.6625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,8192,20480.0,20480.0,3872,4992,0.75625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,candidate-per-cost,10000,25000.0,25000.0,5000,5000,0.8,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,128,320.0,320.0,52,112,0.65,18,-0.0016340594738721848
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,256,640.0,640.0,116,176,0.725,34,-0.0001578163355588913
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,512,1280.0,1280.0,260,240,0.8125,65,-0.00016000214964151382
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,1024,2560.0,2560.0,540,400,0.84375,76,-0.00035552680492401123
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,2048,5120.0,5120.0,800,1920,0.625,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,4096,10240.0,9992.0,1248,5000,0.49959967974379504,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,8192,20480.0,9992.0,1248,5000,0.49959967974379504,100,-inf
msmarco-passage-trec-dl-2019,156493,4.0,allocation-grid-envelope,10000,25000.0,9992.0,1248,5000,0.49959967974379504,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,128,576.0,576.0,64,64,0.8888888888888888,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,256,1152.0,1152.0,80,512,0.5555555555555556,22,-0.00041208788752555847
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,512,2304.0,2304.0,144,1152,0.5,55,-0.0001613423228263855
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,1024,4608.0,4608.0,304,2176,0.5277777777777778,66,-0.00016073882579803467
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,2048,9216.0,9216.0,592,4480,0.5138888888888888,76,-0.00022260192781686783
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,4096,18432.0,18432.0,1679,5000,0.7287326388888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,8192,36864.0,36864.0,3983,5000,0.8643663194444444,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,cost-balanced,10000,45000.0,45000.0,5000,5000,0.8888888888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,128,576.0,576.0,48,192,0.6666666666666666,15,-0.0005103908479213715
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,256,1152.0,1152.0,104,320,0.7222222222222222,28,-3.898143768310547e-05
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,512,2304.0,2304.0,208,640,0.7222222222222222,60,-0.00010914355516433716
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,1024,4608.0,4608.0,408,1344,0.7083333333333334,69,-8.944887667894363e-05
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,2048,9216.0,9216.0,848,2432,0.7361111111111112,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,4096,18432.0,18432.0,1688,4928,0.7326388888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,8192,36864.0,36864.0,3984,4992,0.8645833333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,upper-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,128,576.0,576.0,64,64,0.8888888888888888,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,512,2304.0,2304.0,264,192,0.9166666666666666,65,-0.00012142211198806763
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,1024,4608.0,4608.0,544,256,0.9444444444444444,76,-0.0003444887697696686
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,2048,9216.0,9216.0,848,2432,0.7361111111111112,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,4096,18432.0,18432.0,1688,4928,0.7326388888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,8192,36864.0,36864.0,3984,4992,0.8645833333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,blocker-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,128,576.0,576.0,64,64,0.8888888888888888,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,512,2304.0,2304.0,264,192,0.9166666666666666,65,-0.00012142211198806763
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,1024,4608.0,4608.0,544,256,0.9444444444444444,76,-0.0003444887697696686
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,2048,9216.0,9216.0,960,1536,0.8333333333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,4096,18432.0,18432.0,1888,3328,0.8194444444444444,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,8192,36864.0,36864.0,3984,4992,0.8645833333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,pressure-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,128,576.0,576.0,64,64,0.8888888888888888,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,256,1152.0,1152.0,128,128,0.8888888888888888,24,-0.0005608722567558289
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,512,2304.0,2304.0,264,192,0.9166666666666666,65,-0.00012142211198806763
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,1024,4608.0,4608.0,544,256,0.9444444444444444,76,-0.0003444887697696686
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,2048,9216.0,9216.0,848,2432,0.7361111111111112,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,4096,18432.0,18432.0,1688,4928,0.7326388888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,8192,36864.0,36864.0,3984,4992,0.8645833333333334,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,candidate-per-cost,10000,45000.0,45000.0,5000,5000,0.8888888888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,128,576.0,576.0,51,168,0.7083333333333334,18,-0.0017144978046417236
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,256,1152.0,1152.0,122,176,0.8472222222222222,35,-2.693384885787964e-05
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,512,2304.0,2304.0,260,224,0.9027777777777778,65,-0.00016000214964151382
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,1024,4608.0,4608.0,540,288,0.9375,76,-0.00035552680492401123
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,2048,9216.0,9216.0,799,2824,0.6935763888888888,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,4096,18432.0,11400.0,800,5000,0.5614035087719298,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,8192,36864.0,11400.0,800,5000,0.5614035087719298,100,-inf
msmarco-passage-trec-dl-2019,156493,8.0,allocation-grid-envelope,10000,45000.0,11400.0,800,5000,0.5614035087719298,100,-inf
msmarco-passage-trec-dl-2019,156493,16.0,cost-balanced,128,1088.0,1088.0,64,64,0.9411764705882353,18,-0.001752760261297226
msmarco-passage-trec-dl-2019,156493,16.0,cost-balanced,256,2176.0,2176.0,72,1024,0.5294117647058824,18,-0.0002551749348640442
msmarco-passage-trec-dl-2019,156493,16.0,cost-balanced,512,4352.0,4352.0,136,2176,0.5,36,-8.456408977508545e-05
msmarco-passage-trec-dl-2019,156493,16.0,cost-balanced,1024,8704.0,8704.0,280,4224,0.5147058823529411,66,-0.00035466253757476807
msmarco-passage-trec-dl-2019,156493,16.0,cost-balanced,2048,17408.0,17400.0,775,5000,0.7126436781609196,90,-0.00012017879635095596
