dataset,query_id,dense_to_sparse_cost_ratio,dense_cost_share,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,certified_k_cap100
msmarco-passage-trec-dl-2019,156493,0.125,0.9,2048,1152.0,1152.0,5000,527,100
msmarco-passage-trec-dl-2019,156493,0.125,0.9,4096,2304.0,2304.0,5000,1679,100
msmarco-passage-trec-dl-2019,156493,0.125,0.9,8192,4608.0,4608.0,5000,3983,100
msmarco-passage-trec-dl-2019,156493,0.125,0.9,10000,5625.0,5625.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.125,0.95,128,72.0,71.375,547,3,0
msmarco-passage-trec-dl-2019,156493,0.125,0.95,256,144.0,143.75,1094,7,1
msmarco-passage-trec-dl-2019,156493,0.125,0.95,512,288.0,287.5,2188,14,2
msmarco-passage-trec-dl-2019,156493,0.125,0.95,1024,576.0,575.125,4377,28,5
msmarco-passage-trec-dl-2019,156493,0.125,0.95,2048,1152.0,1152.0,5000,527,100
msmarco-passage-trec-dl-2019,156493,0.125,0.95,4096,2304.0,2304.0,5000,1679,100
msmarco-passage-trec-dl-2019,156493,0.125,0.95,8192,4608.0,4608.0,5000,3983,100
msmarco-passage-trec-dl-2019,156493,0.125,0.95,10000,5625.0,5625.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.05,128,80.0,80.0,16,76,4
msmarco-passage-trec-dl-2019,156493,0.25,0.05,256,160.0,160.0,32,152,10
msmarco-passage-trec-dl-2019,156493,0.25,0.05,512,320.0,320.0,64,304,18
msmarco-passage-trec-dl-2019,156493,0.25,0.05,1024,640.0,640.0,128,608,36
msmarco-passage-trec-dl-2019,156493,0.25,0.05,2048,1280.0,1280.0,256,1216,63
msmarco-passage-trec-dl-2019,156493,0.25,0.05,4096,2560.0,2560.0,512,2432,74
msmarco-passage-trec-dl-2019,156493,0.25,0.05,8192,5120.0,5120.0,1024,4864,100
msmarco-passage-trec-dl-2019,156493,0.25,0.05,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.1,128,80.0,80.0,32,72,10
msmarco-passage-trec-dl-2019,156493,0.25,0.1,256,160.0,160.0,64,144,18
msmarco-passage-trec-dl-2019,156493,0.25,0.1,512,320.0,320.0,128,288,36
msmarco-passage-trec-dl-2019,156493,0.25,0.1,1024,640.0,640.0,256,576,63
msmarco-passage-trec-dl-2019,156493,0.25,0.1,2048,1280.0,1280.0,512,1152,74
msmarco-passage-trec-dl-2019,156493,0.25,0.1,4096,2560.0,2560.0,1024,2304,100
msmarco-passage-trec-dl-2019,156493,0.25,0.1,8192,5120.0,5120.0,2048,4608,100
msmarco-passage-trec-dl-2019,156493,0.25,0.1,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.15,128,80.0,80.0,48,68,15
msmarco-passage-trec-dl-2019,156493,0.25,0.15,256,160.0,160.0,96,136,24
msmarco-passage-trec-dl-2019,156493,0.25,0.15,512,320.0,320.0,192,272,59
msmarco-passage-trec-dl-2019,156493,0.25,0.15,1024,640.0,640.0,384,544,69
msmarco-passage-trec-dl-2019,156493,0.25,0.15,2048,1280.0,1280.0,768,1088,90
msmarco-passage-trec-dl-2019,156493,0.25,0.15,4096,2560.0,2560.0,1536,2176,100
msmarco-passage-trec-dl-2019,156493,0.25,0.15,8192,5120.0,5120.0,3072,4352,100
msmarco-passage-trec-dl-2019,156493,0.25,0.15,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.2,128,80.0,80.0,64,64,18
msmarco-passage-trec-dl-2019,156493,0.25,0.2,256,160.0,160.0,128,128,24
msmarco-passage-trec-dl-2019,156493,0.25,0.2,512,320.0,320.0,256,256,63
msmarco-passage-trec-dl-2019,156493,0.25,0.2,1024,640.0,640.0,512,512,74
msmarco-passage-trec-dl-2019,156493,0.25,0.2,2048,1280.0,1280.0,1024,1024,100
msmarco-passage-trec-dl-2019,156493,0.25,0.2,4096,2560.0,2560.0,2048,2048,100
msmarco-passage-trec-dl-2019,156493,0.25,0.2,8192,5120.0,5120.0,4096,4096,100
msmarco-passage-trec-dl-2019,156493,0.25,0.2,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.25,128,80.0,80.0,80,60,18
msmarco-passage-trec-dl-2019,156493,0.25,0.25,256,160.0,160.0,160,120,24
msmarco-passage-trec-dl-2019,156493,0.25,0.25,512,320.0,320.0,320,240,66
msmarco-passage-trec-dl-2019,156493,0.25,0.25,1024,640.0,640.0,640,480,76
msmarco-passage-trec-dl-2019,156493,0.25,0.25,2048,1280.0,1280.0,1280,960,100
msmarco-passage-trec-dl-2019,156493,0.25,0.25,4096,2560.0,2560.0,2560,1920,100
msmarco-passage-trec-dl-2019,156493,0.25,0.25,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.25,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.3,128,80.0,80.0,96,56,16
msmarco-passage-trec-dl-2019,156493,0.25,0.3,256,160.0,160.0,192,112,22
msmarco-passage-trec-dl-2019,156493,0.25,0.3,512,320.0,320.0,384,224,69
msmarco-passage-trec-dl-2019,156493,0.25,0.3,1024,640.0,640.0,768,448,90
msmarco-passage-trec-dl-2019,156493,0.25,0.3,2048,1280.0,1280.0,1536,896,100
msmarco-passage-trec-dl-2019,156493,0.25,0.3,4096,2560.0,2560.0,3072,1792,100
msmarco-passage-trec-dl-2019,156493,0.25,0.3,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.3,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.35,128,80.0,80.0,112,52,15
msmarco-passage-trec-dl-2019,156493,0.25,0.35,256,160.0,160.0,224,104,22
msmarco-passage-trec-dl-2019,156493,0.25,0.35,512,320.0,320.0,448,208,70
msmarco-passage-trec-dl-2019,156493,0.25,0.35,1024,640.0,640.0,896,416,93
msmarco-passage-trec-dl-2019,156493,0.25,0.35,2048,1280.0,1280.0,1792,832,100
msmarco-passage-trec-dl-2019,156493,0.25,0.35,4096,2560.0,2560.0,3584,1664,100
msmarco-passage-trec-dl-2019,156493,0.25,0.35,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.35,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.4,128,80.0,80.0,128,48,15
msmarco-passage-trec-dl-2019,156493,0.25,0.4,256,160.0,160.0,256,96,18
msmarco-passage-trec-dl-2019,156493,0.25,0.4,512,320.0,320.0,512,192,69
msmarco-passage-trec-dl-2019,156493,0.25,0.4,1024,640.0,640.0,1024,384,91
msmarco-passage-trec-dl-2019,156493,0.25,0.4,2048,1280.0,1280.0,2048,768,100
msmarco-passage-trec-dl-2019,156493,0.25,0.4,4096,2560.0,2560.0,4096,1536,100
msmarco-passage-trec-dl-2019,156493,0.25,0.4,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.4,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.45,128,80.0,80.0,144,44,14
msmarco-passage-trec-dl-2019,156493,0.25,0.45,256,160.0,160.0,288,88,18
msmarco-passage-trec-dl-2019,156493,0.25,0.45,512,320.0,320.0,576,176,36
msmarco-passage-trec-dl-2019,156493,0.25,0.45,1024,640.0,640.0,1152,352,89
msmarco-passage-trec-dl-2019,156493,0.25,0.45,2048,1280.0,1280.0,2304,704,100
msmarco-passage-trec-dl-2019,156493,0.25,0.45,4096,2560.0,2560.0,4608,1408,100
msmarco-passage-trec-dl-2019,156493,0.25,0.45,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.45,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.5,128,80.0,80.0,160,40,13
msmarco-passage-trec-dl-2019,156493,0.25,0.5,256,160.0,160.0,320,80,18
msmarco-passage-trec-dl-2019,156493,0.25,0.5,512,320.0,320.0,640,160,25
msmarco-passage-trec-dl-2019,156493,0.25,0.5,1024,640.0,640.0,1280,320,88
msmarco-passage-trec-dl-2019,156493,0.25,0.5,2048,1280.0,1280.0,2560,640,100
msmarco-passage-trec-dl-2019,156493,0.25,0.5,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.5,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.5,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.55,128,80.0,80.0,176,36,11
msmarco-passage-trec-dl-2019,156493,0.25,0.55,256,160.0,160.0,352,72,18
msmarco-passage-trec-dl-2019,156493,0.25,0.55,512,320.0,320.0,704,144,24
msmarco-passage-trec-dl-2019,156493,0.25,0.55,1024,640.0,640.0,1408,288,84
msmarco-passage-trec-dl-2019,156493,0.25,0.55,2048,1280.0,1280.0,2816,576,100
msmarco-passage-trec-dl-2019,156493,0.25,0.55,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.55,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.55,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.6,128,80.0,80.0,192,32,9
msmarco-passage-trec-dl-2019,156493,0.25,0.6,256,160.0,160.0,384,64,18
msmarco-passage-trec-dl-2019,156493,0.25,0.6,512,320.0,320.0,768,128,24
msmarco-passage-trec-dl-2019,156493,0.25,0.6,1024,640.0,640.0,1536,256,79
msmarco-passage-trec-dl-2019,156493,0.25,0.6,2048,1280.0,1280.0,3072,512,100
msmarco-passage-trec-dl-2019,156493,0.25,0.6,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.6,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.6,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.65,128,80.0,80.0,208,28,5
msmarco-passage-trec-dl-2019,156493,0.25,0.65,256,160.0,160.0,416,56,16
msmarco-passage-trec-dl-2019,156493,0.25,0.65,512,320.0,320.0,832,112,22
msmarco-passage-trec-dl-2019,156493,0.25,0.65,1024,640.0,640.0,1664,224,76
msmarco-passage-trec-dl-2019,156493,0.25,0.65,2048,1280.0,1280.0,3328,448,100
msmarco-passage-trec-dl-2019,156493,0.25,0.65,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.65,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.65,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.7,128,80.0,80.0,224,24,4
msmarco-passage-trec-dl-2019,156493,0.25,0.7,256,160.0,160.0,448,48,15
msmarco-passage-trec-dl-2019,156493,0.25,0.7,512,320.0,320.0,896,96,18
msmarco-passage-trec-dl-2019,156493,0.25,0.7,1024,640.0,640.0,1792,192,69
msmarco-passage-trec-dl-2019,156493,0.25,0.7,2048,1280.0,1280.0,3584,384,91
msmarco-passage-trec-dl-2019,156493,0.25,0.7,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.7,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.7,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.75,128,80.0,80.0,240,20,4
msmarco-passage-trec-dl-2019,156493,0.25,0.75,256,160.0,160.0,480,40,13
msmarco-passage-trec-dl-2019,156493,0.25,0.75,512,320.0,320.0,960,80,18
msmarco-passage-trec-dl-2019,156493,0.25,0.75,1024,640.0,640.0,1920,160,25
msmarco-passage-trec-dl-2019,156493,0.25,0.75,2048,1280.0,1280.0,3840,320,88
msmarco-passage-trec-dl-2019,156493,0.25,0.75,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.75,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.75,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.8,128,80.0,79.0,256,15,2
msmarco-passage-trec-dl-2019,156493,0.25,0.8,256,160.0,159.0,512,31,7
msmarco-passage-trec-dl-2019,156493,0.25,0.8,512,320.0,319.0,1024,63,18
msmarco-passage-trec-dl-2019,156493,0.25,0.8,1024,640.0,639.0,2048,127,24
msmarco-passage-trec-dl-2019,156493,0.25,0.8,2048,1280.0,1279.0,4096,255,79
msmarco-passage-trec-dl-2019,156493,0.25,0.8,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.8,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.8,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.85,128,80.0,80.0,272,12,1
msmarco-passage-trec-dl-2019,156493,0.25,0.85,256,160.0,160.0,544,24,4
msmarco-passage-trec-dl-2019,156493,0.25,0.85,512,320.0,320.0,1088,48,15
msmarco-passage-trec-dl-2019,156493,0.25,0.85,1024,640.0,640.0,2176,96,18
msmarco-passage-trec-dl-2019,156493,0.25,0.85,2048,1280.0,1280.0,4352,192,69
msmarco-passage-trec-dl-2019,156493,0.25,0.85,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.85,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.85,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.9,128,80.0,79.0,288,7,1
msmarco-passage-trec-dl-2019,156493,0.25,0.9,256,160.0,159.0,576,15,2
msmarco-passage-trec-dl-2019,156493,0.25,0.9,512,320.0,319.0,1152,31,7
msmarco-passage-trec-dl-2019,156493,0.25,0.9,1024,640.0,639.0,2304,63,18
msmarco-passage-trec-dl-2019,156493,0.25,0.9,2048,1280.0,1279.0,4608,127,24
msmarco-passage-trec-dl-2019,156493,0.25,0.9,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.9,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.9,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.25,0.95,128,80.0,80.0,304,4,1
msmarco-passage-trec-dl-2019,156493,0.25,0.95,256,160.0,160.0,608,8,1
msmarco-passage-trec-dl-2019,156493,0.25,0.95,512,320.0,320.0,1216,16,4
msmarco-passage-trec-dl-2019,156493,0.25,0.95,1024,640.0,640.0,2432,32,9
msmarco-passage-trec-dl-2019,156493,0.25,0.95,2048,1280.0,1280.0,4864,64,18
msmarco-passage-trec-dl-2019,156493,0.25,0.95,4096,2560.0,2560.0,5000,1310,100
msmarco-passage-trec-dl-2019,156493,0.25,0.95,8192,5120.0,5120.0,5000,3870,100
msmarco-passage-trec-dl-2019,156493,0.25,0.95,10000,6250.0,6250.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.05,128,96.0,95.5,9,91,1
msmarco-passage-trec-dl-2019,156493,0.5,0.05,256,192.0,191.5,19,182,4
msmarco-passage-trec-dl-2019,156493,0.5,0.05,512,384.0,383.0,38,364,13
msmarco-passage-trec-dl-2019,156493,0.5,0.05,1024,768.0,767.0,76,729,18
msmarco-passage-trec-dl-2019,156493,0.5,0.05,2048,1536.0,1535.5,153,1459,56
msmarco-passage-trec-dl-2019,156493,0.5,0.05,4096,3072.0,3071.5,307,2918,66
msmarco-passage-trec-dl-2019,156493,0.5,0.05,8192,6144.0,6144.0,2288,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.05,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.1,128,96.0,95.5,19,86,4
msmarco-passage-trec-dl-2019,156493,0.5,0.1,256,192.0,191.0,38,172,13
msmarco-passage-trec-dl-2019,156493,0.5,0.1,512,384.0,383.0,76,345,18
msmarco-passage-trec-dl-2019,156493,0.5,0.1,1024,768.0,767.5,153,691,56
msmarco-passage-trec-dl-2019,156493,0.5,0.1,2048,1536.0,1535.5,307,1382,66
msmarco-passage-trec-dl-2019,156493,0.5,0.1,4096,3072.0,3071.0,614,2764,76
msmarco-passage-trec-dl-2019,156493,0.5,0.1,8192,6144.0,6144.0,2288,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.1,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.15,128,96.0,95.0,28,81,5
msmarco-passage-trec-dl-2019,156493,0.5,0.15,256,192.0,191.5,57,163,18
msmarco-passage-trec-dl-2019,156493,0.5,0.15,512,384.0,383.5,115,326,33
msmarco-passage-trec-dl-2019,156493,0.5,0.15,1024,768.0,767.0,230,652,63
msmarco-passage-trec-dl-2019,156493,0.5,0.15,2048,1536.0,1535.0,460,1305,70
msmarco-passage-trec-dl-2019,156493,0.5,0.15,4096,3072.0,3071.5,921,2611,100
msmarco-passage-trec-dl-2019,156493,0.5,0.15,8192,6144.0,6144.0,2288,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.15,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.2,128,96.0,95.0,38,76,13
msmarco-passage-trec-dl-2019,156493,0.5,0.2,256,192.0,191.0,76,153,18
msmarco-passage-trec-dl-2019,156493,0.5,0.2,512,384.0,383.5,153,307,56
msmarco-passage-trec-dl-2019,156493,0.5,0.2,1024,768.0,767.5,307,614,66
msmarco-passage-trec-dl-2019,156493,0.5,0.2,2048,1536.0,1535.0,614,1228,76
msmarco-passage-trec-dl-2019,156493,0.5,0.2,4096,3072.0,3071.0,1228,2457,100
msmarco-passage-trec-dl-2019,156493,0.5,0.2,8192,6144.0,6143.5,2457,4915,100
msmarco-passage-trec-dl-2019,156493,0.5,0.2,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.25,128,96.0,96.0,48,72,15
msmarco-passage-trec-dl-2019,156493,0.5,0.25,256,192.0,192.0,96,144,24
msmarco-passage-trec-dl-2019,156493,0.5,0.25,512,384.0,384.0,192,288,59
msmarco-passage-trec-dl-2019,156493,0.5,0.25,1024,768.0,768.0,384,576,69
msmarco-passage-trec-dl-2019,156493,0.5,0.25,2048,1536.0,1536.0,768,1152,90
msmarco-passage-trec-dl-2019,156493,0.5,0.25,4096,3072.0,3072.0,1536,2304,100
msmarco-passage-trec-dl-2019,156493,0.5,0.25,8192,6144.0,6144.0,3072,4608,100
msmarco-passage-trec-dl-2019,156493,0.5,0.25,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.3,128,96.0,95.5,57,67,18
msmarco-passage-trec-dl-2019,156493,0.5,0.3,256,192.0,191.5,115,134,24
msmarco-passage-trec-dl-2019,156493,0.5,0.3,512,384.0,383.0,230,268,63
msmarco-passage-trec-dl-2019,156493,0.5,0.3,1024,768.0,767.0,460,537,70
msmarco-passage-trec-dl-2019,156493,0.5,0.3,2048,1536.0,1535.5,921,1075,100
msmarco-passage-trec-dl-2019,156493,0.5,0.3,4096,3072.0,3071.5,1843,2150,100
msmarco-passage-trec-dl-2019,156493,0.5,0.3,8192,6144.0,6143.0,3686,4300,100
msmarco-passage-trec-dl-2019,156493,0.5,0.3,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.35,128,96.0,95.5,67,62,18
msmarco-passage-trec-dl-2019,156493,0.5,0.35,256,192.0,191.0,134,124,24
msmarco-passage-trec-dl-2019,156493,0.5,0.35,512,384.0,383.0,268,249,65
msmarco-passage-trec-dl-2019,156493,0.5,0.35,1024,768.0,767.5,537,499,75
msmarco-passage-trec-dl-2019,156493,0.5,0.35,2048,1536.0,1535.5,1075,998,100
msmarco-passage-trec-dl-2019,156493,0.5,0.35,4096,3072.0,3071.0,2150,1996,100
msmarco-passage-trec-dl-2019,156493,0.5,0.35,8192,6144.0,6143.0,4300,3993,100
msmarco-passage-trec-dl-2019,156493,0.5,0.35,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.4,128,96.0,95.0,76,57,16
msmarco-passage-trec-dl-2019,156493,0.5,0.4,256,192.0,191.5,153,115,23
msmarco-passage-trec-dl-2019,156493,0.5,0.4,512,384.0,383.5,307,230,66
msmarco-passage-trec-dl-2019,156493,0.5,0.4,1024,768.0,767.0,614,460,76
msmarco-passage-trec-dl-2019,156493,0.5,0.4,2048,1536.0,1535.0,1228,921,100
msmarco-passage-trec-dl-2019,156493,0.5,0.4,4096,3072.0,3071.5,2457,1843,100
msmarco-passage-trec-dl-2019,156493,0.5,0.4,8192,6144.0,6143.5,4915,3686,100
msmarco-passage-trec-dl-2019,156493,0.5,0.4,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.45,128,96.0,95.0,86,52,15
msmarco-passage-trec-dl-2019,156493,0.5,0.45,256,192.0,191.0,172,105,22
msmarco-passage-trec-dl-2019,156493,0.5,0.45,512,384.0,383.5,345,211,68
msmarco-passage-trec-dl-2019,156493,0.5,0.45,1024,768.0,767.5,691,422,76
msmarco-passage-trec-dl-2019,156493,0.5,0.45,2048,1536.0,1535.0,1382,844,100
msmarco-passage-trec-dl-2019,156493,0.5,0.45,4096,3072.0,3071.0,2764,1689,100
msmarco-passage-trec-dl-2019,156493,0.5,0.45,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.45,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.5,128,96.0,96.0,96,48,15
msmarco-passage-trec-dl-2019,156493,0.5,0.5,256,192.0,192.0,192,96,18
msmarco-passage-trec-dl-2019,156493,0.5,0.5,512,384.0,384.0,384,192,69
msmarco-passage-trec-dl-2019,156493,0.5,0.5,1024,768.0,768.0,768,384,90
msmarco-passage-trec-dl-2019,156493,0.5,0.5,2048,1536.0,1536.0,1536,768,100
msmarco-passage-trec-dl-2019,156493,0.5,0.5,4096,3072.0,3072.0,3072,1536,100
msmarco-passage-trec-dl-2019,156493,0.5,0.5,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.5,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.55,128,96.0,95.5,105,43,13
msmarco-passage-trec-dl-2019,156493,0.5,0.55,256,192.0,191.5,211,86,18
msmarco-passage-trec-dl-2019,156493,0.5,0.55,512,384.0,383.0,422,172,29
msmarco-passage-trec-dl-2019,156493,0.5,0.55,1024,768.0,767.0,844,345,89
msmarco-passage-trec-dl-2019,156493,0.5,0.55,2048,1536.0,1535.5,1689,691,100
msmarco-passage-trec-dl-2019,156493,0.5,0.55,4096,3072.0,3071.5,3379,1382,100
msmarco-passage-trec-dl-2019,156493,0.5,0.55,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.55,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.6,128,96.0,95.5,115,38,13
msmarco-passage-trec-dl-2019,156493,0.5,0.6,256,192.0,191.0,230,76,18
msmarco-passage-trec-dl-2019,156493,0.5,0.6,512,384.0,383.0,460,153,25
msmarco-passage-trec-dl-2019,156493,0.5,0.6,1024,768.0,767.5,921,307,87
msmarco-passage-trec-dl-2019,156493,0.5,0.6,2048,1536.0,1535.5,1843,614,100
msmarco-passage-trec-dl-2019,156493,0.5,0.6,4096,3072.0,3071.0,3686,1228,100
msmarco-passage-trec-dl-2019,156493,0.5,0.6,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.6,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.65,128,96.0,95.0,124,33,10
msmarco-passage-trec-dl-2019,156493,0.5,0.65,256,192.0,191.5,249,67,18
msmarco-passage-trec-dl-2019,156493,0.5,0.65,512,384.0,383.5,499,134,24
msmarco-passage-trec-dl-2019,156493,0.5,0.65,1024,768.0,767.0,998,268,79
msmarco-passage-trec-dl-2019,156493,0.5,0.65,2048,1536.0,1535.0,1996,537,100
msmarco-passage-trec-dl-2019,156493,0.5,0.65,4096,3072.0,3071.5,3993,1075,100
msmarco-passage-trec-dl-2019,156493,0.5,0.65,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.65,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.7,128,96.0,95.0,134,28,5
msmarco-passage-trec-dl-2019,156493,0.5,0.7,256,192.0,191.0,268,57,16
msmarco-passage-trec-dl-2019,156493,0.5,0.7,512,384.0,383.5,537,115,23
msmarco-passage-trec-dl-2019,156493,0.5,0.7,1024,768.0,767.5,1075,230,76
msmarco-passage-trec-dl-2019,156493,0.5,0.7,2048,1536.0,1535.0,2150,460,100
msmarco-passage-trec-dl-2019,156493,0.5,0.7,4096,3072.0,3071.0,4300,921,100
msmarco-passage-trec-dl-2019,156493,0.5,0.7,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.7,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.75,128,96.0,96.0,144,24,4
msmarco-passage-trec-dl-2019,156493,0.5,0.75,256,192.0,192.0,288,48,15
msmarco-passage-trec-dl-2019,156493,0.5,0.75,512,384.0,384.0,576,96,18
msmarco-passage-trec-dl-2019,156493,0.5,0.75,1024,768.0,768.0,1152,192,69
msmarco-passage-trec-dl-2019,156493,0.5,0.75,2048,1536.0,1536.0,2304,384,91
msmarco-passage-trec-dl-2019,156493,0.5,0.75,4096,3072.0,3072.0,4608,768,100
msmarco-passage-trec-dl-2019,156493,0.5,0.75,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.75,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.8,128,96.0,95.5,153,19,4
msmarco-passage-trec-dl-2019,156493,0.5,0.8,256,192.0,191.5,307,38,13
msmarco-passage-trec-dl-2019,156493,0.5,0.8,512,384.0,383.0,614,76,18
msmarco-passage-trec-dl-2019,156493,0.5,0.8,1024,768.0,767.0,1228,153,25
msmarco-passage-trec-dl-2019,156493,0.5,0.8,2048,1536.0,1535.5,2457,307,87
msmarco-passage-trec-dl-2019,156493,0.5,0.8,4096,3072.0,3071.5,4915,614,100
msmarco-passage-trec-dl-2019,156493,0.5,0.8,8192,6144.0,6144.0,5000,3644,100
msmarco-passage-trec-dl-2019,156493,0.5,0.8,10000,7500.0,7500.0,5000,5000,100
msmarco-passage-trec-dl-2019,156493,0.5,0.85,128,96.0,95.5,163,14,2
msmarco-passage-trec-dl-2019,156493,0.5,0.85,256,192.0,191.0,326,28,5
msmarco-passage-trec-dl-2019,156493,0.5,0.85,512,384.0,383.0,652,57,16
msmarco-passage-trec-dl-2019,156493,0.5,0.85,1024,768.0,767.5,1305,115,23
msmarco-passage-trec-dl-2019,156493,0.5,0.85,2048,1536.0,1535.5,2611,230,76
msmarco-passage-trec-dl-2019,156493,0.5,0.85,4096,3072.0,3072.0,5000,572,100
